spec,subsample,release_round,rmsfe,crps,wqs
"GIGG fixed-SV, no QR",GFC,5,5.35060736914751,3.36733204699448,1.26642927745949
"GIGG fixed-SV, no QR",GFC,6,5.2128904407458,3.29510361720046,1.22402109410993
"GIGG fixed-SV, no QR",GFC,7,5.01906140734659,3.15455144375921,1.16215924680337
"GIGG fixed-SV, no QR",GFC,8,5.08950313928839,3.22060319632054,1.17699926036516
"GIGG fixed-SV, no QR",GFC,9,4.91657639309265,3.1261008011277,1.16099078575444
"GIGG fixed-SV, no QR",GFC,10,4.92738410578497,3.11695078794249,1.18253395456541
"GIGG fixed-SV, no QR",GFC,11,5.00050260782145,3.25616903241324,1.24651288822949
"GIGG fixed-SV, no QR",GFC,12,4.66940267236393,3.07222756107275,1.12516009226191
"GIGG fixed-SV, no QR",GFC,13,4.83775853959953,3.18566469326826,1.18191522551477
"GIGG fixed-SV, no QR",GFC,14,4.8612683995872,3.1471510061368,1.15144710630862
"GIGG fixed-SV, no QR",GFC,15,5.24200398398064,3.29980753575261,1.27418971458516
"GIGG fixed-SV, no QR",Tranquil,1,1.72788719928681,1.4720662140633,0.339118077442339
"GIGG fixed-SV, no QR",Tranquil,2,1.07808644050505,1.02525605620829,0.247693712658766
"GIGG fixed-SV, no QR",Tranquil,3,0.950932472496779,0.974766711953222,0.237727117604397
"GIGG fixed-SV, no QR",Tranquil,4,1.0117701913702,0.986848933536689,0.24109985596373
"GIGG fixed-SV, no QR",Tranquil,5,0.938658857770034,0.95370916267702,0.234428827639387
"GIGG fixed-SV, no QR",Tranquil,6,0.951830287859688,0.963739381153127,0.235225992880429
"GIGG fixed-SV, no QR",Tranquil,7,0.90870201826198,0.954036320169549,0.223071737008915
"GIGG fixed-SV, no QR",Tranquil,8,0.821407432187,0.92294220704644,0.211150750386746
"GIGG fixed-SV, no QR",Tranquil,9,0.847264730000186,0.946181592355443,0.214309964693045
"GIGG fixed-SV, no QR",Tranquil,10,0.803839770073746,0.928690895421295,0.213088695212394
"GIGG fixed-SV, no QR",Tranquil,11,0.980968168954178,0.994196435988007,0.238802306484952
"GIGG fixed-SV, no QR",Tranquil,12,0.904398634415548,0.942606535130818,0.221928900723534
"GIGG fixed-SV, no QR",Tranquil,13,0.90924961709751,0.951846812007441,0.225247202526093
"GIGG fixed-SV, no QR",Tranquil,14,0.86690794034725,0.927331667457343,0.221437401166838
"GIGG fixed-SV, no QR",Tranquil,15,0.94258487271186,0.955596550939762,0.233608347710789
"GIGG fixed-SV, no QR",Pandemic,1,2.7337453616059,2.11511585428706,0.642628655579368
"GIGG fixed-SV, no QR",Pandemic,2,1.99528747914697,1.39537838025316,0.418511607619933
"GIGG fixed-SV, no QR",Pandemic,3,2.07379562543995,1.42539808973258,0.429136729901819
"GIGG fixed-SV, no QR",Pandemic,4,2.28716429047313,1.48890327308931,0.441305125151584
"GIGG fixed-SV, no QR",Pandemic,5,2.0153429553763,1.32673912395437,0.398505852846726
"GIGG fixed-SV, no QR",Pandemic,6,2.00555126053887,1.34296091396734,0.392304424868152
"GIGG fixed-SV, no QR",Pandemic,7,1.93091447893885,1.36507814818361,0.385829711435779
"GIGG fixed-SV, no QR",Pandemic,8,1.61019236006147,1.37766282125116,0.368545933555982
"GIGG fixed-SV, no QR",Pandemic,9,1.99318236535748,1.46765689009164,0.415292842816768
"GIGG fixed-SV, no QR",Pandemic,10,1.99109263875352,1.43755862155309,0.39344980016386
"GIGG fixed-SV, no QR",Pandemic,11,1.97653297263645,1.49193253213923,0.418295091252422
"GIGG fixed-SV, no QR",Pandemic,12,1.61045393005608,1.29774682491397,0.37281772347686
"GIGG fixed-SV, no QR",Pandemic,13,1.59717877868171,1.3408218538625,0.372553754019661
"GIGG fixed-SV, no QR",Pandemic,14,1.60136452213348,1.2504213195978,0.368845776886496
"GIGG fixed-SV, no QR",Pandemic,15,1.89158649783546,1.30777963856241,0.395734663787063
"GIGG fixed-SV, no QR",Pre,1,2.51837639737636,1.75595603526157,0.467726094723687
"GIGG fixed-SV, no QR",Pre,2,2.06130319066641,1.34072423972742,0.382072503182023
"GIGG fixed-SV, no QR",Pre,3,2.11382722907191,1.31523138228093,0.378417806976522
"GIGG fixed-SV, no QR",Pre,4,1.99412982746558,1.30810241082321,0.372799737549844
"GIGG fixed-SV, no QR",Pre,5,2.12163168086781,1.31318491140515,0.388131022293444
"GIGG fixed-SV, no QR",Pre,6,2.08145555932468,1.31096384184103,0.382493348382695
"GIGG fixed-SV, no QR",Pre,7,2.00356970440467,1.28177261517227,0.362935834212344
"GIGG fixed-SV, no QR",Pre,8,1.9949966589589,1.2651470352362,0.355000528468638
"GIGG fixed-SV, no QR",Pre,9,1.94699559606865,1.27085041068323,0.355304980595806
"GIGG fixed-SV, no QR",Pre,10,1.93062507988096,1.2546019432436,0.357474159371354
"GIGG fixed-SV, no QR",Pre,11,2.02234601860868,1.33108597162581,0.388886861212862
"GIGG fixed-SV, no QR",Pre,12,1.88710773394521,1.25978413473919,0.356452695207973
"GIGG fixed-SV, no QR",Pre,13,1.94462741718248,1.28454309219522,0.367729674035045
"GIGG fixed-SV, no QR",Pre,14,1.93733782976598,1.2579430583245,0.359949484911359
"GIGG fixed-SV, no QR",Pre,15,2.08380471364402,1.30473435718848,0.388588551287823
"U-MIDAS (QR)",Full,1,3.45919486512329,2.41085000840326,0.710179636146669
"U-MIDAS (QR)",Full,2,2.53241977027691,1.67435829803926,0.469806543953922
"U-MIDAS (QR)",Full,3,2.46700026313123,1.6654206761854,0.478961216922823
"U-MIDAS (QR)",Full,4,2.35503741364857,1.63948428078249,0.473841094020186
"U-MIDAS (QR)",Full,5,2.36680665337275,1.62036243591676,0.452620968944488
"U-MIDAS (QR)",Full,6,2.36797238183418,1.61215811992098,0.441744030363526
"U-MIDAS (QR)",Full,7,2.27196576858585,1.60653252663297,0.434698293463228
"U-MIDAS (QR)",Full,8,2.31541411057653,1.6306690020489,0.430901546467798
"U-MIDAS (QR)",Full,9,2.44352627082159,1.67431249839046,0.453474415444947
"U-MIDAS (QR)",Full,10,2.47109918647122,1.70887376810164,0.460739659533995
"U-MIDAS (QR)",Full,11,2.3801870041021,1.67491245652096,0.459769320325261
"U-MIDAS (QR)",Full,12,2.27261582915886,1.6801464890572,0.441137502989339
"U-MIDAS (QR)",Full,13,2.09371508458854,1.60865041787348,0.41567704405443
"U-MIDAS (QR)",Full,14,2.09864386267634,1.64848654874622,0.424193534697816
"U-MIDAS (QR)",Full,15,2.02727234575245,1.64731856633472,0.416876912018123
"U-MIDAS (QR)",GFC,1,7.46146412778132,4.77766480625331,1.83470617241543
"U-MIDAS (QR)",GFC,2,5.3264072956336,3.32232869894058,1.16874021381841
"U-MIDAS (QR)",GFC,3,5.60709100976916,3.70119111530615,1.35542852389412
"U-MIDAS (QR)",GFC,4,5.34897511532264,3.67045484744985,1.34124114872225
"U-MIDAS (QR)",GFC,5,5.71760952274687,3.64723636181242,1.34860530765686
"U-MIDAS (QR)",GFC,6,5.81274839821218,3.58296590232843,1.27816435912277
"U-MIDAS (QR)",GFC,7,5.55924829694918,3.43164456694412,1.2429889958686
"U-MIDAS (QR)",GFC,8,5.70203178996753,3.50681902750331,1.23323770745747
"U-MIDAS (QR)",GFC,9,5.61313634152349,3.40336762749173,1.2620855189659
"U-MIDAS (QR)",GFC,10,5.83742777689271,3.6493842756367,1.34009098879018
"U-MIDAS (QR)",GFC,11,5.37539442425535,3.48843485276488,1.26209522612646
"U-MIDAS (QR)",GFC,12,5.12636479282411,3.44374387669129,1.17088380293236
"U-MIDAS (QR)",GFC,13,4.8064331663814,3.24840209818618,1.1034406939527
"U-MIDAS (QR)",GFC,14,4.80371353332882,3.25962715822196,1.08909401761441
"U-MIDAS (QR)",GFC,15,4.12213692814713,3.21539799703935,0.919094253397525
"U-MIDAS (QR)",Tranquil,1,2.34815230606873,1.8895973581328,0.467947738821673
"U-MIDAS (QR)",Tranquil,2,1.40840459741265,1.2288228007442,0.305452452041183
"U-MIDAS (QR)",Tranquil,3,1.39425954813241,1.20127343595488,0.307231889362347
"U-MIDAS (QR)",Tranquil,4,1.36474083715844,1.18262623121658,0.294551779732806
"U-MIDAS (QR)",Tranquil,5,1.22660962270883,1.16622142116049,0.294457133151911
"U-MIDAS (QR)",Tranquil,6,1.25887477477879,1.17281165827108,0.289778163794789
"U-MIDAS (QR)",Tranquil,7,1.09408358257571,1.15506598797369,0.264269140104248
"U-MIDAS (QR)",Tranquil,8,1.08874962183804,1.14189087776424,0.262008868274397
"U-MIDAS (QR)",Tranquil,9,1.20591722698964,1.18712497015446,0.277735293249481
"U-MIDAS (QR)",Tranquil,10,1.20402577579686,1.188250986778,0.275474932206751
"U-MIDAS (QR)",Tranquil,11,1.15534789996108,1.16284616662634,0.274621111412514
"U-MIDAS (QR)",Tranquil,12,1.21545001733929,1.21389609883926,0.281286463737637
"U-MIDAS (QR)",Tranquil,13,1.16258308118002,1.18587981752376,0.276557016076153
"U-MIDAS (QR)",Tranquil,14,1.25505963356224,1.23745804494918,0.289272618678314
"U-MIDAS (QR)",Tranquil,15,1.15067642038942,1.17611580587809,0.273747724853949
"U-MIDAS (QR)",Pandemic,1,3.45205412513203,2.58928344281443,0.785912558609941
"U-MIDAS (QR)",Pandemic,2,2.95526342887192,1.93625942660146,0.539874376764678
"U-MIDAS (QR)",Pandemic,3,2.64390883844796,1.84523303182606,0.509540464990321
"U-MIDAS (QR)",Pandemic,4,2.49345072995089,1.80854794811437,0.519664935211051
"U-MIDAS (QR)",Pandemic,5,2.43952671479031,1.78609256545764,0.454898596474339
"U-MIDAS (QR)",Pandemic,6,2.33420394213617,1.7695832861353,0.451064545423309
"U-MIDAS (QR)",Pandemic,7,2.35823456087941,1.82665241264102,0.482995427526628
"U-MIDAS (QR)",Pandemic,8,2.40188642080029,1.89808878509913,0.478374629834811
"U-MIDAS (QR)",Pandemic,9,2.72357013503487,1.98198396612925,0.510528047243776
"U-MIDAS (QR)",Pandemic,10,2.67592985983978,2.01059617227666,0.513036734046347
"U-MIDAS (QR)",Pandemic,11,2.72626020468007,1.99941224077418,0.534337945987822
"U-MIDAS (QR)",Pandemic,12,2.51658443454652,1.94284790136049,0.494713230925462
"U-MIDAS (QR)",Pandemic,13,2.24042874988469,1.83500717836513,0.446946026131231
"U-MIDAS (QR)",Pandemic,14,2.17062238640219,1.86361804397754,0.455132420546315
"U-MIDAS (QR)",Pandemic,15,2.4129602000199,1.97529999980691,0.508945499389419
"U-MIDAS (QR)",Pre,1,3.49517688942969,2.31973506317202,0.671507505527126
"U-MIDAS (QR)",Pre,2,2.32030325858088,1.54062155153941,0.434027225071834
"U-MIDAS (QR)",Pre,3,2.39918164622599,1.57360160096465,0.463346281739419
"U-MIDAS (QR)",Pre,4,2.30621566631131,1.55315389746409,0.45044168575251
"U-MIDAS (QR)",Pre,5,2.35414634706878,1.53573428466184,0.451457925099457
"U-MIDAS (QR)",Pre,6,2.41000032884954,1.53177080100303,0.436984618418105
"U-MIDAS (QR)",Pre,7,2.25259324045461,1.49413088271397,0.410035927132981
"U-MIDAS (QR)",Pre,8,2.2963478750086,1.49411421921474,0.406659971982515
"U-MIDAS (QR)",Pre,9,2.31715335846383,1.51720366380044,0.424340646015757
"U-MIDAS (QR)",Pre,10,2.38523583212112,1.55480275320376,0.434034770421305
"U-MIDAS (QR)",Pre,11,2.21443005344149,1.50921043902995,0.421691724242251
"U-MIDAS (QR)",Pre,12,2.16476452160325,1.54600108702999,0.413779684468765
"U-MIDAS (QR)",Pre,13,2.03985228321305,1.49306398698412,0.399709904270531
"U-MIDAS (QR)",Pre,14,2.08456303641348,1.53863216820257,0.408394954690072
"U-MIDAS (QR)",Pre,15,1.82833693123966,1.47983868541275,0.369863165275333
"GIGG-SV",Full,1,2.28011610442051,1.21893556272072,0.447381367167358
"GIGG-SV",Full,2,1.99379647526538,1.01182210703986,0.36797170627309
"GIGG-SV",Full,3,2.0306796532534,1.00538610112349,0.371068311704875
"GIGG-SV",Full,4,2.04708210495964,1.01022295883608,0.370848696824644
"GIGG-SV",Full,5,1.97503223120859,0.978320372565065,0.360544275588465
"GIGG-SV",Full,6,1.96005929146469,0.976590093107563,0.359811153489017
"GIGG-SV",Full,7,1.92786271017185,0.983958782594502,0.355231213150658
"GIGG-SV",Full,8,1.91488805993672,1.02035860638858,0.351714647655709
"GIGG-SV",Full,9,1.87522478756183,1.01524593288343,0.353094179449132
"GIGG-SV",Full,10,1.84219318573887,1.00588517308498,0.342310424422677
"GIGG-SV",Full,11,1.86730126581576,1.00595585395132,0.348473237597466
"GIGG-SV",Full,12,1.83588742563055,0.938010577899985,0.334492275579744
"GIGG-SV",Full,13,1.7909476179562,0.938768275963211,0.331502974760214
"GIGG-SV",Full,14,1.80783997148476,0.939288616764388,0.330256712554746
"GIGG-SV",Full,15,1.93894235559695,0.950292572274042,0.341582095314755
"GIGG-SV",GFC,1,4.78323154076508,3.55120153427696,1.47777756050736
"GIGG-SV",GFC,2,4.53182253730607,2.86381719768404,1.24295390410503
"GIGG-SV",GFC,3,4.58743622086651,2.90171128737934,1.25141114524178
"GIGG-SV",GFC,4,4.62523127180925,2.86434344299235,1.24794089238181
"GIGG-SV",GFC,5,4.61382453096679,2.81490500357943,1.22164130205454
"GIGG-SV",GFC,6,4.55164092070848,2.80478340926767,1.2291887434826
"GIGG-SV",GFC,7,4.41970097223171,2.80125899643242,1.2051177567435
"GIGG-SV",GFC,8,4.51082273391031,2.7459118183161,1.20127048537166
"GIGG-SV",GFC,9,4.33628064047286,2.72288733322874,1.19301745278866
"GIGG-SV",GFC,10,4.38457529947029,2.703616798821,1.16791377027079
"GIGG-SV",GFC,11,4.49986390859623,2.75269665614428,1.21250505530545
"GIGG-SV",GFC,12,4.54111451851019,2.71305438776619,1.20741313301739
"GIGG-SV",GFC,13,4.39997482146394,2.65779062522145,1.17542673183956
"GIGG-SV",GFC,14,4.50588832101128,2.73903020462552,1.16681435907483
"GIGG-SV",GFC,15,4.7197929895612,2.79380750439951,1.21834459480165
"GIGG-SV",Tranquil,1,1.08658587887126,0.751305535769051,0.241419922486127
"GIGG-SV",Tranquil,2,0.861839517026893,0.59558743048727,0.185946690916345
"GIGG-SV",Tranquil,3,0.852031559693509,0.595823213155868,0.193933964072472
"GIGG-SV",Tranquil,4,0.856419000299474,0.602771577399314,0.193347707599372
"GIGG-SV",Tranquil,5,0.863170078915008,0.598317149508671,0.193366584176032
"GIGG-SV",Tranquil,6,0.866953622856511,0.593928520534871,0.191951432384536
"GIGG-SV",Tranquil,7,0.832637046938534,0.61641427680479,0.190870837323329
"GIGG-SV",Tranquil,8,0.81713353939941,0.612414241128523,0.191833077857026
"GIGG-SV",Tranquil,9,0.850771110671262,0.614425734040879,0.193636440253663
"GIGG-SV",Tranquil,10,0.828966323259287,0.617841965023735,0.190494804548393
"GIGG-SV",Tranquil,11,0.867452134833513,0.605504875292411,0.190018701000368
"GIGG-SV",Tranquil,12,0.803991255138663,0.594082688076621,0.181872076581387
"GIGG-SV",Tranquil,13,0.814832157873594,0.597306854041312,0.183450949084115
"GIGG-SV",Tranquil,14,0.812948106043839,0.592474056998183,0.183266003652084
"GIGG-SV",Tranquil,15,0.814172957522494,0.581059546813361,0.183482755368327
"GIGG-SV",Pandemic,1,2.12293796782517,1.3180746992696,0.490118218578573
"GIGG-SV",Pandemic,2,1.93744247383803,1.16538133318964,0.416143590833349
"GIGG-SV",Pandemic,3,1.97131816240119,1.13489606841157,0.409525564643949
"GIGG-SV",Pandemic,4,1.98777816393452,1.14852345335177,0.410865121829258
"GIGG-SV",Pandemic,5,1.86635598107522,1.07598856027986,0.388020461889915
"GIGG-SV",Pandemic,6,1.85282695320102,1.08113633018202,0.386008891581689
"GIGG-SV",Pandemic,7,1.8220684495546,1.06648706320796,0.381281597648294
"GIGG-SV",Pandemic,8,1.79981917951111,1.19697952834314,0.370396811319696
"GIGG-SV",Pandemic,9,1.78199860875249,1.18521752252031,0.37387945671755
"GIGG-SV",Pandemic,10,1.76958577573748,1.15745212901405,0.354535481674116
"GIGG-SV",Pandemic,11,1.61785335719518,1.16390808440988,0.360554851761136
"GIGG-SV",Pandemic,12,1.51809310285349,0.993502616394616,0.334257357157689
"GIGG-SV",Pandemic,13,1.52273383701198,1.00648912729939,0.332111921738904
"GIGG-SV",Pandemic,14,1.50954606723452,0.992388253248565,0.33124524715749
"GIGG-SV",Pandemic,15,1.71979121140658,1.02798909283859,0.349358599541791
"GIGG-SV",Pre,1,2.37838499004859,1.16831132278087,0.425558294106311
"GIGG-SV",Pre,2,2.04059226342942,0.933408885176151,0.343373297135937
"GIGG-SV",Pre,3,2.07477009433736,0.939253351870002,0.35143056552322
"GIGG-SV",Pre,4,2.09217854685369,0.939601429721681,0.350414777673352
"GIGG-SV",Pre,5,2.04294517186619,0.928447255434104,0.346513882583469
"GIGG-SV",Pre,6,2.02625608212582,0.923204780558905,0.346433585101269
"GIGG-SV",Pre,7,1.98634456079696,0.941816681855714,0.341928889151866
"GIGG-SV",Pre,8,1.99003337643812,0.930169199433056,0.342174819401759
"GIGG-SV",Pre,9,1.9399176010532,0.928451929664603,0.342480420843983
"GIGG-SV",Pre,10,1.8968147758764,0.928489280695669,0.33606784199641
"GIGG-SV",Pre,11,1.99912803981703,0.925299395844818,0.34230390270538
"GIGG-SV",Pre,12,1.98611896456778,0.909674217817621,0.33461223392292
"GIGG-SV",Pre,13,1.9237183761167,0.904187415706439,0.331192023111522
"GIGG-SV",Pre,14,1.95363976948616,0.912173908772468,0.329751928927813
"GIGG-SV",Pre,15,2.05286996427405,0.910617753262361,0.337611114432864
"GIGG-SV, 12 lags",Full,1,2.2741049447496,1.23818596616838,0.446163625261294
"GIGG-SV, 12 lags",Full,2,2.14294171443989,1.08315602338736,0.390860731902244
"GIGG-SV, 12 lags",Full,3,2.10836454702181,1.07686587651558,0.384826934675923
"GIGG-SV, 12 lags",Full,4,2.09350004542751,1.05790905857806,0.381817342321412
"GIGG-SV, 12 lags",Full,5,2.05624449898699,1.04078544452292,0.375307136210787
"GIGG-SV, 12 lags",Full,6,2.00255660807623,1.03047530163845,0.370352358977008
"GIGG-SV, 12 lags",Full,7,2.0178120137671,1.03740727393703,0.371380645315531
"GIGG-SV, 12 lags",Full,8,2.09535602557675,1.09112939167574,0.366948173521156
"GIGG-SV, 12 lags",Full,9,1.91874437312961,1.05092173326463,0.360422416490057
"GIGG-SV, 12 lags",Full,10,2.04155591700328,1.07216321582159,0.364152174670979
"GIGG-SV, 12 lags",Full,11,2.04190494147338,1.08093353772811,0.35926227454097
"GIGG-SV, 12 lags",Full,12,1.64927473540326,0.930403671862997,0.319551018211504
"GIGG-SV, 12 lags",Full,13,1.69956926920704,0.944246659273882,0.326868413246028
"GIGG-SV, 12 lags",Full,14,1.77197530343255,0.937220694520643,0.327303239841304
"GIGG-SV, 12 lags",Full,15,1.88624457652496,0.960735819938485,0.334775505019678
"GIGG-SV, 12 lags",GFC,1,4.62871708817962,3.6888503427491,1.50156534387592
"GIGG-SV, 12 lags",GFC,2,4.80745222585848,2.95150909156463,1.28620216377311
"GIGG-SV, 12 lags",GFC,3,4.75705739432299,3.04077979327714,1.29201081808756
"GIGG-SV, 12 lags",GFC,4,4.80698273939716,2.96986730676796,1.27754919075387
"GIGG-SV, 12 lags",GFC,5,4.80117210973556,2.88911959254591,1.25816456044408
"GIGG-SV, 12 lags",GFC,6,4.65029434571832,2.80936420393778,1.22662839533319
"GIGG-SV, 12 lags",GFC,7,4.8258219517592,2.94164858819068,1.30166907273457
"GIGG-SV, 12 lags",GFC,8,4.88377734274179,2.97576245448279,1.31326743404835
"GIGG-SV, 12 lags",GFC,9,4.67313554012365,2.86886849097918,1.26116402609308
"GIGG-SV, 12 lags",GFC,10,4.73124831935277,2.8726664437707,1.22941595917693
"GIGG-SV, 12 lags",GFC,11,4.61156727302809,2.7437600833061,1.17318211662907
"GIGG-SV, 12 lags",GFC,12,4.15774314729631,2.41775806307158,1.0500285453386
"GIGG-SV, 12 lags",GFC,13,4.44028183595102,2.56032292963109,1.11504147503776
"GIGG-SV, 12 lags",GFC,14,4.65574038236926,2.64572036248941,1.16101800802678
"GIGG-SV, 12 lags",GFC,15,4.806631957827,2.83802955563112,1.20515869976039
"GIGG-SV, 12 lags",Tranquil,1,1.07054890003396,0.769600315624112,0.244329862655461
"GIGG-SV, 12 lags",Tranquil,2,0.934275876528817,0.668335019286352,0.207607632987623
"GIGG-SV, 12 lags",Tranquil,3,0.910798196668007,0.650050681691329,0.20015878577599
"GIGG-SV, 12 lags",Tranquil,4,0.89275608745932,0.64256631856065,0.198626213319272
"GIGG-SV, 12 lags",Tranquil,5,0.905044083022295,0.651767702853975,0.201527927529849
"GIGG-SV, 12 lags",Tranquil,6,0.883284094407148,0.642928864248173,0.19628300005934
"GIGG-SV, 12 lags",Tranquil,7,0.811549892833708,0.636569741527683,0.1916000604667
"GIGG-SV, 12 lags",Tranquil,8,0.819886445005649,0.629282160879493,0.189428911661935
"GIGG-SV, 12 lags",Tranquil,9,0.838362247527165,0.633379769844478,0.191968947540148
"GIGG-SV, 12 lags",Tranquil,10,0.825056342396675,0.625150372435962,0.191842318417002
"GIGG-SV, 12 lags",Tranquil,11,0.977194056317909,0.66788380575351,0.197884372746461
"GIGG-SV, 12 lags",Tranquil,12,0.807774738018105,0.626412308360295,0.192112541874572
"GIGG-SV, 12 lags",Tranquil,13,0.792623261704596,0.632009015767481,0.191705432679126
"GIGG-SV, 12 lags",Tranquil,14,0.777381471054666,0.602331108492758,0.182005193637029
"GIGG-SV, 12 lags",Tranquil,15,0.758647362811499,0.585366607754964,0.177977931875353
"GIGG-SV, 12 lags",Pandemic,1,2.03323520991711,1.30438494057277,0.474727728341749
"GIGG-SV, 12 lags",Pandemic,2,2.14822836663499,1.22958805200401,0.435141312464277
"GIGG-SV, 12 lags",Pandemic,3,2.08569138241336,1.21541630883387,0.428011883514083
"GIGG-SV, 12 lags",Pandemic,4,2.05234929230616,1.19249246955168,0.425880768198846
"GIGG-SV, 12 lags",Pandemic,5,1.97608514520802,1.15005088746447,0.407439068610974
"GIGG-SV, 12 lags",Pandemic,6,1.96184459247465,1.15754343411828,0.410720779902569
"GIGG-SV, 12 lags",Pandemic,7,1.95077688466479,1.15006611129531,0.39968082873303
"GIGG-SV, 12 lags",Pandemic,8,2.05905607408637,1.31119013301744,0.386803825632758
"GIGG-SV, 12 lags",Pandemic,9,1.72309249321576,1.21659053463148,0.378461895272359
"GIGG-SV, 12 lags",Pandemic,10,2.16426003199243,1.29203784664581,0.39896666461337
"GIGG-SV, 12 lags",Pandemic,11,2.11037209783378,1.28435868189219,0.390832156922791
"GIGG-SV, 12 lags",Pandemic,12,1.48763665666014,1.00324424693166,0.318892533360988
"GIGG-SV, 12 lags",Pandemic,13,1.43375595114327,0.993287152930367,0.322256237834942
"GIGG-SV, 12 lags",Pandemic,14,1.48513102542004,0.997057601409562,0.32629984279433
"GIGG-SV, 12 lags",Pandemic,15,1.60780073462013,1.038807167334,0.342243028460844
"GIGG-SV, 12 lags",Pre,1,2.40787179203249,1.20438223455762,0.43157770028404
"GIGG-SV, 12 lags",Pre,2,2.15825701205452,1.00838222154056,0.368249371615248
"GIGG-SV, 12 lags",Pre,3,2.13555274518359,1.00611671958709,0.3627750459075
"GIGG-SV, 12 lags",Pre,4,2.13492680392669,0.989185614676633,0.359316869532935
"GIGG-SV, 12 lags",Pre,5,2.11502242033613,0.984990324722987,0.358899340942606
"GIGG-SV, 12 lags",Pre,6,2.04285108405201,0.965589446755135,0.349738697227785
"GIGG-SV, 12 lags",Pre,7,2.06477595416188,0.979879356988129,0.356929487825745
"GIGG-SV, 12 lags",Pre,8,2.13225034035929,0.978757949288496,0.356809117123742
"GIGG-SV, 12 lags",Pre,9,2.02730774413539,0.966324898524115,0.351210767750158
"GIGG-SV, 12 lags",Pre,10,1.99284052985827,0.9598868085922,0.346374562785503
"GIGG-SV, 12 lags",Pre,11,2.01265993003947,0.977056868367725,0.343141483537488
"GIGG-SV, 12 lags",Pre,12,1.74148015638242,0.893208484593892,0.319887265794747
"GIGG-SV, 12 lags",Pre,13,1.83453774463158,0.919204705066316,0.329223566647434
"GIGG-SV, 12 lags",Pre,14,1.91689592421702,0.90666567823694,0.32781561280146
"GIGG-SV, 12 lags",Pre,15,2.02582972691575,0.920869599991838,0.330962301560358
"PCA-MIDAS (obs SV)",Full,1,2.25039466192329,1.12781786938965,0.426242623377907
"PCA-MIDAS (obs SV)",Full,2,2.22323041054778,1.08588776768639,0.400688889866861
"PCA-MIDAS (obs SV)",Full,3,2.19814119345201,1.07916889218245,0.391984583875647
"PCA-MIDAS (obs SV)",Full,4,2.33939603810144,1.11437253038713,0.411956378364933
"PCA-MIDAS (obs SV)",Full,5,2.27460725815307,1.08544431993057,0.40058881463564
"PCA-MIDAS (obs SV)",Full,6,2.27005271424127,1.08857355920032,0.401459672059084
"PCA-MIDAS (obs SV)",Full,7,2.24134452580298,1.0679827517638,0.390800357783895
"PCA-MIDAS (obs SV)",Full,8,2.16058053198793,1.04773939781183,0.382357377976222
"PCA-MIDAS (obs SV)",Full,9,2.14496230530918,1.04828583734401,0.387390216726066
"PCA-MIDAS (obs SV)",Full,10,2.11996671545255,1.03549245131774,0.376034808016336
"PCA-MIDAS (obs SV)",Full,11,2.14746810799541,1.04658521357228,0.387468641748195
"PCA-MIDAS (obs SV)",Full,12,2.03480291782621,1.01907396994397,0.368831072001606
"PCA-MIDAS (obs SV)",Full,13,2.02558895565889,1.01009415239834,0.366799891480157
"PCA-MIDAS (obs SV)",Full,14,2.07237269520426,1.01865277520738,0.374752154361372
"PCA-MIDAS (obs SV)",Full,15,2.00253660323999,0.981589774922948,0.353039626729813
"PCA-MIDAS (obs SV)",GFC,1,4.51811889833835,3.44972883558229,1.46804008583046
"PCA-MIDAS (obs SV)",GFC,2,4.93518815400405,2.91543436822987,1.23522270962363
"PCA-MIDAS (obs SV)",GFC,3,5.01607567390258,2.96594265535956,1.24520531737947
"PCA-MIDAS (obs SV)",GFC,4,4.99864576893088,2.95423577224478,1.2406043188154
"PCA-MIDAS (obs SV)",GFC,5,5.01136275720542,2.89399705426517,1.23198049789279
"PCA-MIDAS (obs SV)",GFC,6,4.92213348786246,2.85683941766345,1.22124988760377
"PCA-MIDAS (obs SV)",GFC,7,4.89732993254731,2.85418879971858,1.20820164258532
"PCA-MIDAS (obs SV)",GFC,8,4.94790779484561,2.87708258650591,1.21368972893404
"PCA-MIDAS (obs SV)",GFC,9,4.95396436276055,2.79521467644405,1.2085648695008
"PCA-MIDAS (obs SV)",GFC,10,4.85857914908519,2.74840971091049,1.18485000530676
"PCA-MIDAS (obs SV)",GFC,11,4.86622429102993,2.8061634638347,1.22680835116253
"PCA-MIDAS (obs SV)",GFC,12,4.82809874345709,2.81564909581829,1.20016086086018
"PCA-MIDAS (obs SV)",GFC,13,4.76382023532515,2.79104470215647,1.18836204189597
"PCA-MIDAS (obs SV)",GFC,14,4.88878288328156,2.83736329483932,1.22575651250572
"PCA-MIDAS (obs SV)",GFC,15,4.941720964169,2.86235549947255,1.23348197383472
"PCA-MIDAS (obs SV)",Tranquil,1,0.950816983053533,0.67593500189587,0.226498773824131
"PCA-MIDAS (obs SV)",Tranquil,2,1.06255639399571,0.685849410998478,0.222593893119663
"PCA-MIDAS (obs SV)",Tranquil,3,1.05947870765326,0.67174794718638,0.220478208449931
"PCA-MIDAS (obs SV)",Tranquil,4,1.01468977579387,0.669482624250878,0.218032361770659
"PCA-MIDAS (obs SV)",Tranquil,5,1.03798333368404,0.654860203455607,0.21387356791527
